handle,old_rating,new_rating,change,rank,contest_id,contest_name
BaoJiaoPenguin,1339,1848,509,1,2014,Codeforces Round 974 (Div. 3)
L2_team,1512,1945,433,2,2014,Codeforces Round 974 (Div. 3)
CakeyRoadToIOI,0,862,862,3,2014,Codeforces Round 974 (Div. 3)
Midnights,914,1493,579,4,2014,Codeforces Round 974 (Div. 3)
deoxys1087,1349,1792,443,5,2014,Codeforces Round 974 (Div. 3)
Alihan_8,1501,1799,298,6,2014,Codeforces Round 974 (Div. 3)
dorazmon,0,818,818,7,2014,Codeforces Round 974 (Div. 3)
winebrewer,756,1348,592,7,2014,Codeforces Round 974 (Div. 3)
conqueror_of_dnialh,787,1363,576,9,2014,Codeforces Round 974 (Div. 3)
ZhishengIE000,1428,1820,392,10,2014,Codeforces Round 974 (Div. 3)
gvhhb,1446,1735,289,11,2014,Codeforces Round 974 (Div. 3)
ucirvine,1268,1692,424,12,2014,Codeforces Round 974 (Div. 3)
gotumebiseygirdi,0,796,796,13,2014,Codeforces Round 974 (Div. 3)
msiaokmm,0,793,793,14,2014,Codeforces Round 974 (Div. 3)
571428,0,790,790,15,2014,Codeforces Round 974 (Div. 3)
qingyu17sta,1415,1763,348,16,2014,Codeforces Round 974 (Div. 3)
gm20_12,1504,1761,257,17,2014,Codeforces Round 974 (Div. 3)
_Enana,690,1267,577,18,2014,Codeforces Round 974 (Div. 3)
74a4,0,779,779,19,2014,Codeforces Round 974 (Div. 3)
Max-324,1195,1598,403,20,2014,Codeforces Round 974 (Div. 3)
devxxed,1553,1850,297,21,2014,Codeforces Round 974 (Div. 3)
worldwideD,1193,1617,424,22,2014,Codeforces Round 974 (Div. 3)
FireRain,1197,1617,420,23,2014,Codeforces Round 974 (Div. 3)
Egorov_Dmitriy,1559,1781,222,24,2014,Codeforces Round 974 (Div. 3)
Theresa_official,801,1329,528,25,2014,Codeforces Round 974 (Div. 3)
UCIST_FuBao,357,1026,669,26,2014,Codeforces Round 974 (Div. 3)
lugou_official,0,761,761,27,2014,Codeforces Round 974 (Div. 3)
oldEight,1512,1741,229,27,2014,Codeforces Round 974 (Div. 3)
jatro13,562,1155,593,29,2014,Codeforces Round 974 (Div. 3)
UwU_3b3ziz,987,1439,452,30,2014,Codeforces Round 974 (Div. 3)
hitman_reborn,0,755,755,31,2014,Codeforces Round 974 (Div. 3)
Byf23333,1522,1742,220,31,2014,Codeforces Round 974 (Div. 3)
shaaruithee,0,754,754,33,2014,Codeforces Round 974 (Div. 3)
Gheazedrokzoe,652,1211,559,34,2014,Codeforces Round 974 (Div. 3)
fight_for_NoConstructive,1414,1724,310,35,2014,Codeforces Round 974 (Div. 3)
Nyyeous,1455,1786,331,36,2014,Codeforces Round 974 (Div. 3)
MonchIkPonch,832,1341,509,37,2014,Codeforces Round 974 (Div. 3)
pig_of_SoloRejudger,1172,1575,403,38,2014,Codeforces Round 974 (Div. 3)
crazystory,1158,1563,405,39,2014,Codeforces Round 974 (Div. 3)
bkdn24.ka,1497,1768,271,40,2014,Codeforces Round 974 (Div. 3)
