handle,old_rating,new_rating,change,rank,contest_id,contest_name
ponjuice,1422,1907,485,1,2033,Codeforces Round 981 (Div. 3)
AIinLoh420,0,877,877,2,2033,Codeforces Round 981 (Div. 3)
tktkqw9,754,1407,653,3,2033,Codeforces Round 981 (Div. 3)
baoziiii1224,1246,1727,481,4,2033,Codeforces Round 981 (Div. 3)
god_bless_you,841,1424,583,5,2033,Codeforces Round 981 (Div. 3)
0x706163,0,828,828,6,2033,Codeforces Round 981 (Div. 3)
_Fatalis_,0,821,821,7,2033,Codeforces Round 981 (Div. 3)
bieybay,0,815,815,8,2033,Codeforces Round 981 (Div. 3)
Max_Mayfield,1123,1615,492,9,2033,Codeforces Round 981 (Div. 3)
TheRizzler,0,801,801,10,2033,Codeforces Round 981 (Div. 3)
Valj,1099,1532,433,10,2033,Codeforces Round 981 (Div. 3)
nathan_higgs,1401,1765,364,12,2033,Codeforces Round 981 (Div. 3)
EricRobinson,1466,1751,285,13,2033,Codeforces Round 981 (Div. 3)
unlucky_clover,0,790,790,14,2033,Codeforces Round 981 (Div. 3)
MR.Shiva,1314,1645,331,15,2033,Codeforces Round 981 (Div. 3)
Syntax_Error_Team,1523,1834,311,16,2033,Codeforces Round 981 (Div. 3)
bacxiuda,1149,1575,426,17,2033,Codeforces Round 981 (Div. 3)
truot_tuyen_tong_hop,881,1409,528,18,2033,Codeforces Round 981 (Div. 3)
AythsrLL,0,776,776,19,2033,Codeforces Round 981 (Div. 3)
-Shu-,1447,1776,329,20,2033,Codeforces Round 981 (Div. 3)
Salty_jelly,1575,1800,225,21,2033,Codeforces Round 981 (Div. 3)
Linge_Zzzz,603,1197,594,22,2033,Codeforces Round 981 (Div. 3)
levelOneTraining,905,1412,507,23,2033,Codeforces Round 981 (Div. 3)
ivanteo,1584,1864,280,24,2033,Codeforces Round 981 (Div. 3)
-HLY-,1196,1585,389,25,2033,Codeforces Round 981 (Div. 3)
Andy,1389,1660,271,26,2033,Codeforces Round 981 (Div. 3)
beunique18,1490,1726,236,27,2033,Codeforces Round 981 (Div. 3)
Rice_tawara459,1587,1857,270,28,2033,Codeforces Round 981 (Div. 3)
XJahonali,1338,1672,334,29,2033,Codeforces Round 981 (Div. 3)
CFnb,709,1268,559,29,2033,Codeforces Round 981 (Div. 3)
taffynya,1561,1766,205,31,2033,Codeforces Round 981 (Div. 3)
rm-fr,0,752,752,32,2033,Codeforces Round 981 (Div. 3)
AdolfoConde,912,1358,446,33,2033,Codeforces Round 981 (Div. 3)
arnabmanna,1439,1679,240,34,2033,Codeforces Round 981 (Div. 3)
truebqccq,1124,1541,417,35,2033,Codeforces Round 981 (Div. 3)
beer-enjoyer,0,747,747,36,2033,Codeforces Round 981 (Div. 3)
Jevin_Jojo,1511,1725,214,37,2033,Codeforces Round 981 (Div. 3)
top_tree,884,1367,483,38,2033,Codeforces Round 981 (Div. 3)
thanhdno,1562,1757,195,39,2033,Codeforces Round 981 (Div. 3)
GuillemBCohomological,0,742,742,39,2033,Codeforces Round 981 (Div. 3)
_Oinng_,1299,1579,280,41,2033,Codeforces Round 981 (Div. 3)
cuongdz0111,1095,1452,357,42,2033,Codeforces Round 981 (Div. 3)
Nithyasree727,1432,1663,231,43,2033,Codeforces Round 981 (Div. 3)
mion_sonozaki,849,1334,485,44,2033,Codeforces Round 981 (Div. 3)
Coder_Fang,1573,1757,184,45,2033,Codeforces Round 981 (Div. 3)
sussy_Boi,793,1301,508,46,2033,Codeforces Round 981 (Div. 3)
fuxh,1497,1702,205,47,2033,Codeforces Round 981 (Div. 3)
rnonepm,0,734,734,48,2033,Codeforces Round 981 (Div. 3)
ak2k8,1371,1616,245,49,2033,Codeforces Round 981 (Div. 3)
Kiffaz,1445,1665,220,50,2033,Codeforces Round 981 (Div. 3)
dush1729,1511,1708,197,51,2033,Codeforces Round 981 (Div. 3)
AIR_COLOR5,1568,1747,179,52,2033,Codeforces Round 981 (Div. 3)
bkdn24._N_H_A_T_,1523,1714,191,53,2033,Codeforces Round 981 (Div. 3)
shigetora,1561,1796,235,54,2033,Codeforces Round 981 (Div. 3)
SoooongE,776,1270,494,55,2033,Codeforces Round 981 (Div. 3)
iordache_,1560,1737,177,56,2033,Codeforces Round 981 (Div. 3)
Close_ideas,1419,1639,220,57,2033,Codeforces Round 981 (Div. 3)
mainkkk,1052,1444,392,58,2033,Codeforces Round 981 (Div. 3)
ZYBGMZL,1469,1671,202,59,2033,Codeforces Round 981 (Div. 3)
meanlessnessener,1596,1757,161,60,2033,Codeforces Round 981 (Div. 3)
ljy124,1537,1716,179,60,2033,Codeforces Round 981 (Div. 3)
Ayis137,1487,1681,194,62,2033,Codeforces Round 981 (Div. 3)
hallownestater,776,1272,496,63,2033,Codeforces Round 981 (Div. 3)
aliqi,0,719,719,64,2033,Codeforces Round 981 (Div. 3)
Partiali,1164,1538,374,64,2033,Codeforces Round 981 (Div. 3)
-Al5ateeb-,1164,1469,305,64,2033,Codeforces Round 981 (Div. 3)
Vsg21,1558,1725,167,67,2033,Codeforces Round 981 (Div. 3)
rebornndisillusioned,1404,1620,216,67,2033,Codeforces Round 981 (Div. 3)
dedhooma.xd,963,1348,385,69,2033,Codeforces Round 981 (Div. 3)
tristanzhang,1242,1563,321,70,2033,Codeforces Round 981 (Div. 3)
ibraheemkureshi,1491,1676,185,71,2033,Codeforces Round 981 (Div. 3)
QuagmirePeter,1046,1449,403,71,2033,Codeforces Round 981 (Div. 3)
NamanKr,1588,1742,154,73,2033,Codeforces Round 981 (Div. 3)
otuka,1492,1675,183,74,2033,Codeforces Round 981 (Div. 3)
cpp23,670,1178,508,75,2033,Codeforces Round 981 (Div. 3)
Zhirinovsky,1436,1696,260,76,2033,Codeforces Round 981 (Div. 3)
w2y51c318,1537,1805,268,77,2033,Codeforces Round 981 (Div. 3)
i_love_noodles0428,0,711,711,78,2033,Codeforces Round 981 (Div. 3)
DavidClark,1485,1667,182,79,2033,Codeforces Round 981 (Div. 3)
morandyg,1349,1631,282,80,2033,Codeforces Round 981 (Div. 3)
chewing_five_gum,0,709,709,80,2033,Codeforces Round 981 (Div. 3)
priyanshu.p,1488,1667,179,82,2033,Codeforces Round 981 (Div. 3)
YoussefMorad1,1447,1639,192,82,2033,Codeforces Round 981 (Div. 3)
ktoan619,1482,1662,180,84,2033,Codeforces Round 981 (Div. 3)
AbdulazizMohamed,1598,1743,145,84,2033,Codeforces Round 981 (Div. 3)
shreyas333,1550,1708,158,86,2033,Codeforces Round 981 (Div. 3)
setsquare,1590,1736,146,87,2033,Codeforces Round 981 (Div. 3)
miaplays,1439,1629,190,88,2033,Codeforces Round 981 (Div. 3)
TripleIceCream,1543,1701,158,88,2033,Codeforces Round 981 (Div. 3)
buzzinga__,1391,1597,206,88,2033,Codeforces Round 981 (Div. 3)
SM.22,1569,1718,149,91,2033,Codeforces Round 981 (Div. 3)
Djangle014,620,1134,514,91,2033,Codeforces Round 981 (Div. 3)
KCL108,1578,1722,144,93,2033,Codeforces Round 981 (Div. 3)
funuo,1592,1732,140,93,2033,Codeforces Round 981 (Div. 3)
wanxue1202,1364,1633,269,93,2033,Codeforces Round 981 (Div. 3)
SonOfYuYang,1537,1693,156,93,2033,Codeforces Round 981 (Div. 3)
FatKid,1484,1656,172,97,2033,Codeforces Round 981 (Div. 3)
darishkhan,1556,1705,149,98,2033,Codeforces Round 981 (Div. 3)
MKY_02,1515,1676,161,98,2033,Codeforces Round 981 (Div. 3)
xiaoxiao__,1599,1734,135,100,2033,Codeforces Round 981 (Div. 3)
dualthread,1457,1634,177,101,2033,Codeforces Round 981 (Div. 3)
Harshsingh_26,1445,1626,181,101,2033,Codeforces Round 981 (Div. 3)
Sadio_Mane,1471,1707,236,101,2033,Codeforces Round 981 (Div. 3)
buttercup2512,0,698,698,104,2033,Codeforces Round 981 (Div. 3)
bnmanubharadwaj,1416,1606,190,105,2033,Codeforces Round 981 (Div. 3)
LeHuynhDuc,1481,1649,168,106,2033,Codeforces Round 981 (Div. 3)
ConU,1542,1691,149,107,2033,Codeforces Round 981 (Div. 3)
TAX_ME_DADDY,1441,1621,180,108,2033,Codeforces Round 981 (Div. 3)
heinley2204,1573,1712,139,109,2033,Codeforces Round 981 (Div. 3)
khoianh,1574,1712,138,110,2033,Codeforces Round 981 (Div. 3)
yelanxjane,0,694,694,110,2033,Codeforces Round 981 (Div. 3)
vinh1e2kg,1396,1589,193,110,2033,Codeforces Round 981 (Div. 3)
MEDAA,1539,1686,147,113,2033,Codeforces Round 981 (Div. 3)
Bagaev,1573,1710,137,113,2033,Codeforces Round 981 (Div. 3)
TH3YW3,1556,1697,141,115,2033,Codeforces Round 981 (Div. 3)
_curseDB,1224,1475,251,115,2033,Codeforces Round 981 (Div. 3)
