handle,old_rating,new_rating,change,rank,contest_id,contest_name
zhiyangfanfanfan,933,1634,701,1,2003,Codeforces Round 968 (Div. 2)
free_durov,0,970,970,2,2003,Codeforces Round 968 (Div. 2)
Hamster_L,914,1590,676,3,2003,Codeforces Round 968 (Div. 2)
L2_team,0,938,938,4,2003,Codeforces Round 968 (Div. 2)
raincity,0,927,927,5,2003,Codeforces Round 968 (Div. 2)
i_love_yxx,1953,2272,319,6,2003,Codeforces Round 968 (Div. 2)
YutoriNatsu,1687,2077,390,7,2003,Codeforces Round 968 (Div. 2)
KingOfGenshin,2028,2281,253,8,2003,Codeforces Round 968 (Div. 2)
Empty_Dust,1970,2196,226,9,2003,Codeforces Round 968 (Div. 2)
pomuchle,1893,2191,298,10,2003,Codeforces Round 968 (Div. 2)
cz_yxx,2055,2243,188,11,2003,Codeforces Round 968 (Div. 2)
Hosen_ba,2076,2253,177,12,2003,Codeforces Round 968 (Div. 2)
farkon00,2031,2216,185,13,2003,Codeforces Round 968 (Div. 2)
_minhduccp,2088,2252,164,14,2003,Codeforces Round 968 (Div. 2)
rainboy,1948,2149,201,15,2003,Codeforces Round 968 (Div. 2)
chenjy2021,2007,2187,180,16,2003,Codeforces Round 968 (Div. 2)
rewolfnus233,2044,2210,166,17,2003,Codeforces Round 968 (Div. 2)
Iceturky,1763,2013,250,18,2003,Codeforces Round 968 (Div. 2)
marc2825,1993,2167,174,19,2003,Codeforces Round 968 (Div. 2)
dqjm,1884,2089,205,20,2003,Codeforces Round 968 (Div. 2)
vyshniak.n,2065,2213,148,21,2003,Codeforces Round 968 (Div. 2)
Vitaly239239,1913,2104,191,22,2003,Codeforces Round 968 (Div. 2)
chenjunxiu,2017,2174,157,23,2003,Codeforces Round 968 (Div. 2)
IacobTudor,2097,2229,132,24,2003,Codeforces Round 968 (Div. 2)
DaNeK0201,1936,2113,177,25,2003,Codeforces Round 968 (Div. 2)
AhmetKaan,2086,2217,131,26,2003,Codeforces Round 968 (Div. 2)
Koosa,2084,2213,129,27,2003,Codeforces Round 968 (Div. 2)
GennadiySosnov,1938,2108,170,28,2003,Codeforces Round 968 (Div. 2)
scotchtape,1959,2121,162,29,2003,Codeforces Round 968 (Div. 2)
-crystal-,2074,2201,127,30,2003,Codeforces Round 968 (Div. 2)
wyzz162534,2088,2209,121,31,2003,Codeforces Round 968 (Div. 2)
serialcomder,2046,2177,131,32,2003,Codeforces Round 968 (Div. 2)
MaintainableNumber,1587,1914,327,33,2003,Codeforces Round 968 (Div. 2)
tryasozhoper,1990,2134,144,34,2003,Codeforces Round 968 (Div. 2)
JOO91,2061,2183,122,35,2003,Codeforces Round 968 (Div. 2)
ZombieTheLegend,1597,1864,267,36,2003,Codeforces Round 968 (Div. 2)
HIJAZ,1984,2126,142,37,2003,Codeforces Round 968 (Div. 2)
US3RN4M3,2091,2201,110,38,2003,Codeforces Round 968 (Div. 2)
amin2022,2082,2192,110,39,2003,Codeforces Round 968 (Div. 2)
stan23456,2007,2138,131,39,2003,Codeforces Round 968 (Div. 2)
october_rain,1735,1949,214,41,2003,Codeforces Round 968 (Div. 2)
mikumikumimimi,2064,2212,148,42,2003,Codeforces Round 968 (Div. 2)
ninjamayank,1628,1874,246,43,2003,Codeforces Round 968 (Div. 2)
i9_6900k,1964,2103,139,43,2003,Codeforces Round 968 (Div. 2)
Genius_dream,2045,2159,114,45,2003,Codeforces Round 968 (Div. 2)
puru-puru-pururin,790,1362,572,46,2003,Codeforces Round 968 (Div. 2)
pengin_2000,1793,1980,187,47,2003,Codeforces Round 968 (Div. 2)
picramide,1891,2047,156,47,2003,Codeforces Round 968 (Div. 2)
keys,1892,2047,155,49,2003,Codeforces Round 968 (Div. 2)
UWR_Tran,1759,1955,196,50,2003,Codeforces Round 968 (Div. 2)
Nahian9696,1927,2068,141,51,2003,Codeforces Round 968 (Div. 2)
code_like_tourist,1903,2052,149,51,2003,Codeforces Round 968 (Div. 2)
Dragon_Lee,2052,2156,104,53,2003,Codeforces Round 968 (Div. 2)
piyush_pransukhka,1997,2116,119,54,2003,Codeforces Round 968 (Div. 2)
samliu12,2083,2176,93,55,2003,Codeforces Round 968 (Div. 2)
Proelectro444,2022,2132,110,55,2003,Codeforces Round 968 (Div. 2)
StarSilk_txdy,2048,2208,160,57,2003,Codeforces Round 968 (Div. 2)
Qualcomm,0,805,805,57,2003,Codeforces Round 968 (Div. 2)
someone__,2089,2178,89,59,2003,Codeforces Round 968 (Div. 2)
cat_of_SoloRejudger,1678,1943,265,60,2003,Codeforces Round 968 (Div. 2)
xkm,1016,1516,500,61,2003,Codeforces Round 968 (Div. 2)
Amrharb,1638,1862,224,62,2003,Codeforces Round 968 (Div. 2)
wsyj_AK_IOI,2090,2235,145,62,2003,Codeforces Round 968 (Div. 2)
Franuch,1926,2058,132,64,2003,Codeforces Round 968 (Div. 2)
GrievousPiggy,759,1324,565,65,2003,Codeforces Round 968 (Div. 2)
XDEv11,1913,2047,134,66,2003,Codeforces Round 968 (Div. 2)
unnu,1589,1826,237,67,2003,Codeforces Round 968 (Div. 2)
AAAAAAAAAAAAAAAAA,2059,2149,90,68,2003,Codeforces Round 968 (Div. 2)
Rayo,2098,2177,79,69,2003,Codeforces Round 968 (Div. 2)
shirokane_rinko,1934,2059,125,70,2003,Codeforces Round 968 (Div. 2)
Hasan0540,2028,2125,97,71,2003,Codeforces Round 968 (Div. 2)
Luna_Sakurakouji,2059,2146,87,72,2003,Codeforces Round 968 (Div. 2)
gs20036,1931,2055,124,73,2003,Codeforces Round 968 (Div. 2)
Cai_caiji,1797,1958,161,74,2003,Codeforces Round 968 (Div. 2)
DoanHaiAnh_VT,1342,1689,347,74,2003,Codeforces Round 968 (Div. 2)
__inazuma__,778,1327,549,74,2003,Codeforces Round 968 (Div. 2)
MeetBrahmbhatt,1737,1917,180,74,2003,Codeforces Round 968 (Div. 2)
nicnaknic,1776,1943,167,78,2003,Codeforces Round 968 (Div. 2)
Tamora,2053,2137,84,79,2003,Codeforces Round 968 (Div. 2)
Qinny,1565,1850,285,80,2003,Codeforces Round 968 (Div. 2)
Harry_77,678,1255,577,80,2003,Codeforces Round 968 (Div. 2)
xiojoy,1849,1989,140,80,2003,Codeforces Round 968 (Div. 2)
Watersphere,1855,1993,138,80,2003,Codeforces Round 968 (Div. 2)
svaderia,1612,1828,216,80,2003,Codeforces Round 968 (Div. 2)
plAtEaUpUs,1875,2007,132,80,2003,Codeforces Round 968 (Div. 2)
Gondozu,1980,2081,101,86,2003,Codeforces Round 968 (Div. 2)
xuanxr,1938,2050,112,87,2003,Codeforces Round 968 (Div. 2)
EzheKing,1957,2063,106,88,2003,Codeforces Round 968 (Div. 2)
outfinity,2080,2150,70,89,2003,Codeforces Round 968 (Div. 2)
quaha,1975,2075,100,89,2003,Codeforces Round 968 (Div. 2)
NinjaDoggy,1973,2072,99,91,2003,Codeforces Round 968 (Div. 2)
nathan4690,1956,2060,104,91,2003,Codeforces Round 968 (Div. 2)
Retired_shstyle,1954,2058,104,93,2003,Codeforces Round 968 (Div. 2)
UKBwyx,2042,2121,79,94,2003,Codeforces Round 968 (Div. 2)
_RedON,1373,1665,292,95,2003,Codeforces Round 968 (Div. 2)
sai-17,2097,2159,62,96,2003,Codeforces Round 968 (Div. 2)
rikka_lyly,1992,2083,91,96,2003,Codeforces Round 968 (Div. 2)
zhenghanyun3,2025,2165,140,98,2003,Codeforces Round 968 (Div. 2)
rorro9999,1549,1777,228,98,2003,Codeforces Round 968 (Div. 2)
SiRBruce,1908,2022,114,100,2003,Codeforces Round 968 (Div. 2)
CuteCoffee,1742,1960,218,101,2003,Codeforces Round 968 (Div. 2)
imjqaq,2040,2175,135,101,2003,Codeforces Round 968 (Div. 2)
xikvwl,1624,1825,201,103,2003,Codeforces Round 968 (Div. 2)
ThisWasUnplanned,2030,2106,76,104,2003,Codeforces Round 968 (Div. 2)
yud08,1926,2032,106,104,2003,Codeforces Round 968 (Div. 2)
_W_W_W_,1966,2060,94,106,2003,Codeforces Round 968 (Div. 2)
LCat90,1046,1504,458,107,2003,Codeforces Round 968 (Div. 2)
shinchangseob,1017,1484,467,108,2003,Codeforces Round 968 (Div. 2)
I_Judge_The_Judges,1654,1842,188,108,2003,Codeforces Round 968 (Div. 2)
Naughty_Snippets,1862,2020,158,110,2003,Codeforces Round 968 (Div. 2)
caoxinyuan2,1169,1568,399,111,2003,Codeforces Round 968 (Div. 2)
Left0807,1727,1890,163,112,2003,Codeforces Round 968 (Div. 2)
MATDORI,2007,2086,79,113,2003,Codeforces Round 968 (Div. 2)
Lehe,1955,2048,93,114,2003,Codeforces Round 968 (Div. 2)
alu097,731,1274,543,115,2003,Codeforces Round 968 (Div. 2)
Lavaloon_xsh,2031,2102,71,116,2003,Codeforces Round 968 (Div. 2)
kavorka,1829,1958,129,117,2003,Codeforces Round 968 (Div. 2)
tw20000807,1794,1934,140,118,2003,Codeforces Round 968 (Div. 2)
ExzhReme,1432,1689,257,119,2003,Codeforces Round 968 (Div. 2)
ASahib,2013,2087,74,119,2003,Codeforces Round 968 (Div. 2)
Kanaifu,1823,1952,129,121,2003,Codeforces Round 968 (Div. 2)
ehhha9,0,764,764,122,2003,Codeforces Round 968 (Div. 2)
CIXTEEN,1925,2024,99,123,2003,Codeforces Round 968 (Div. 2)
Korim,1752,1902,150,124,2003,Codeforces Round 968 (Div. 2)
tablemoon,2054,2115,61,124,2003,Codeforces Round 968 (Div. 2)
dutin,1896,2001,105,126,2003,Codeforces Round 968 (Div. 2)
Faizal,1974,2057,83,126,2003,Codeforces Round 968 (Div. 2)
infCraft,1894,2000,106,128,2003,Codeforces Round 968 (Div. 2)
po_sh,1803,1935,132,129,2003,Codeforces Round 968 (Div. 2)
aditya_coder7,1929,2024,95,129,2003,Codeforces Round 968 (Div. 2)
kemi__o,0,760,760,131,2003,Codeforces Round 968 (Div. 2)
rajat376,2009,2080,71,132,2003,Codeforces Round 968 (Div. 2)
Ahmed_Salah7,2046,2107,61,133,2003,Codeforces Round 968 (Div. 2)
WithoutHope,1749,1896,147,134,2003,Codeforces Round 968 (Div. 2)
DJH_DJH,1179,1582,403,135,2003,Codeforces Round 968 (Div. 2)
coder_priyanshu.24,1319,1657,338,136,2003,Codeforces Round 968 (Div. 2)
anaonofrishvili,1669,1840,171,137,2003,Codeforces Round 968 (Div. 2)
yukihasui439,0,757,757,138,2003,Codeforces Round 968 (Div. 2)
Maskrio,2001,2072,71,139,2003,Codeforces Round 968 (Div. 2)
_Mahmoud_Ayman,1779,1915,136,140,2003,Codeforces Round 968 (Div. 2)
Proof_by_QED,1911,2007,96,141,2003,Codeforces Round 968 (Div. 2)
Zyc771,1610,1851,241,142,2003,Codeforces Round 968 (Div. 2)
Roll_Num_56,1968,2047,79,143,2003,Codeforces Round 968 (Div. 2)
EgoFlow,1670,1838,168,144,2003,Codeforces Round 968 (Div. 2)
murder_drones,1768,1905,137,144,2003,Codeforces Round 968 (Div. 2)
dontforgetyourself,1844,1958,114,146,2003,Codeforces Round 968 (Div. 2)
Mafuyu,1876,2016,140,147,2003,Codeforces Round 968 (Div. 2)
GuilhermeCdM,1957,2037,80,148,2003,Codeforces Round 968 (Div. 2)
0npata,1966,2044,78,148,2003,Codeforces Round 968 (Div. 2)
mr_swashbuckler,1959,2038,79,150,2003,Codeforces Round 968 (Div. 2)
HusseinFarhat,1821,1940,119,150,2003,Codeforces Round 968 (Div. 2)
TokaiZaopen,1698,1854,156,152,2003,Codeforces Round 968 (Div. 2)
sword060,1861,1967,106,152,2003,Codeforces Round 968 (Div. 2)
ULULULULULULU,2011,2074,63,152,2003,Codeforces Round 968 (Div. 2)
sashko123,1935,2019,84,152,2003,Codeforces Round 968 (Div. 2)
ViratKohliGoat,1638,1812,174,156,2003,Codeforces Round 968 (Div. 2)
tianbincheng,1752,1890,138,157,2003,Codeforces Round 968 (Div. 2)
Mradul2004,1824,1940,116,157,2003,Codeforces Round 968 (Div. 2)
sakib.safwan,1923,2009,86,159,2003,Codeforces Round 968 (Div. 2)
Selnev,1956,2033,77,159,2003,Codeforces Round 968 (Div. 2)
Asbjorn,2052,2102,50,161,2003,Codeforces Round 968 (Div. 2)
Sahil_32,1947,2025,78,162,2003,Codeforces Round 968 (Div. 2)
fanwen,1852,1958,106,163,2003,Codeforces Round 968 (Div. 2)
